line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
8786,2588.0,P34,1.0,5,579.5
8787,2588.0,P77,,5,9648.8
8788,2588.0,P47,3.0,3,14316.45
8789,2588.0,P3,,2,1600.14
8790,2588.0,P25,,3,14153.73
8791,2589.0,P6,2.0,5,13704.95
8792,2589.0,P30,,5,19330.65
8793,2589.0,P66,,5,23697.8
8794,2590.0,P14,5.0,4,15213.32
8795,2590.0,P40,1.0,4,2485.64
8797,2590.0,P70,2.0,2,9650.76
8798,2590.0,P13,5.0,1,2518.23
8799,2590.0,P43,,1,2587.55
8800,2591.0,P17,,2,1767.82
8801,2591.0,P54,1.0,4,19712.28
8802,2591.0,P1,,2,8869.9
8803,2592.0,P14,,2,7606.66
8804,2592.0,P60,,5,18431.75
8805,2592.0,P67,,2,1818.24
8806,2593.0,P73,,4,13921.4
8807,2593.0,P33,4.0,2,1749.94
8808,2594.0,P55,4.0,3,12159.6
8809,2594.0,P4,,3,2352.57
8810,2594.0,P57,,2,2560.54
8811,2594.0,P59,,5,2429.55
8812,2594.0,P29,1.0,3,11337.9
8813,2594.0,P11,,1,4986.9
8814,2594.0,P75,,5,10275.3
8815,2594.0,P44,3.0,4,4298.64
8816,2595.0,P79,,2,4624.56
8817,2596.0,P34,3.0,1,115.9
8818,2596.0,P44,,1,1074.66
8819,2596.0,P49,2.0,2,9201.24
8820,2596.0,P28,2.0,4,17741.84
8821,2597.0,P55,,5,20266.0
8822,2597.0,P43,1.0,4,10350.2
8823,2597.0,P41,3.0,5,15819.85
8824,2597.0,P34,,5,579.5
8825,2598.0,P63,,2,5420.52
8826,2598.0,P16,4.0,2,1697.84
8827,2598.0,P62,,3,14676.36
8828,2598.0,P27,1.0,2,1322.6
8829,2598.0,P15,,3,12958.2
8830,2598.0,P18,3.0,3,10303.08
8831,2598.0,P22,2.0,2,4786.88
8832,2598.0,P61,3.0,1,4098.51
8833,2599.0,P26,3.0,3,10300.17
8834,2599.0,P74,,5,17967.25
8835,2599.0,P67,,1,909.12
8836,2600.0,P63,,3,8130.78
8837,2600.0,P5,1.0,1,3750.45
8838,2600.0,P18,,2,6868.72
8839,2600.0,P49,,2,9201.24
8840,2601.0,P30,2.0,2,7732.26
8841,2601.0,P38,,1,3833.61
8842,2601.0,P71,5.0,3,13955.04
8843,2602.0,P18,2.0,2,6868.72
8844,2602.0,P38,,4,15334.44
8845,2602.0,P29,,2,7558.6
8846,2602.0,P62,,4,19568.48
8847,2603.0,P40,,2,1242.82
8848,2603.0,P13,,1,2518.23
8849,2603.0,P22,2.0,4,9573.76
8850,2603.0,P52,,2,1296.3
8851,2603.0,P24,,2,5621.62
8852,2603.0,P22,,4,9573.76
8853,2603.0,P5,5.0,1,3750.45
8855,2604.0,P48,1.0,1,4619.93
8856,2605.0,P40,,3,1864.23
8857,2605.0,P43,3.0,5,12937.75
8858,2605.0,P33,,1,874.97
8859,2605.0,P75,4.0,3,6165.18
8860,2605.0,P35,,2,7276.5
8861,2605.0,P14,,1,3803.33
8862,2605.0,P59,,4,1943.64
8863,2605.0,P33,1.0,3,2624.91
8864,2606.0,P29,,5,18896.5
8865,2606.0,P32,2.0,5,7690.75
8866,2606.0,P63,2.0,2,5420.52
8867,2607.0,P77,,3,5789.28
8868,2608.0,P59,2.0,5,2429.55
8869,2608.0,P42,2.0,3,12672.54
8870,2609.0,P45,,2,3864.36
8871,2609.0,P9,,5,14796.55
8872,2609.0,P19,,4,12089.6
8873,2609.0,P7,,4,15041.48
8874,2609.0,P2,5.0,5,16249.85
8875,2609.0,P7,,2,7520.74
8876,2609.0,P7,2.0,2,7520.74
8877,2609.0,P12,1.0,3,2333.49
8878,2610.0,P58,,3,8640.15
8879,2610.0,P55,2.0,3,12159.6
8880,2610.0,P58,,3,8640.15
8882,2611.0,P56,4.0,5,6366.6
8883,2611.0,P45,3.0,3,5796.54
8884,2611.0,P64,,4,2864.92
8885,2612.0,P40,,4,2485.64
8886,2613.0,P38,2.0,3,11500.83
8887,2613.0,P41,3.0,4,12655.88
8888,2614.0,P59,2.0,2,971.82
8889,2615.0,P27,3.0,2,1322.6
8891,2615.0,P67,,1,909.12
8892,2615.0,P16,,3,2546.76
8893,2615.0,P58,,1,2880.05
8894,2615.0,P55,,5,20266.0
8895,2616.0,P62,1.0,2,9784.24
8896,2616.0,P46,1.0,5,4457.95
8897,2616.0,P78,,1,4508.11
8898,2616.0,P61,,4,16394.04
8899,2617.0,P38,3.0,3,11500.83
8900,2617.0,P78,,2,9016.22
8902,2618.0,P33,,3,2624.91
8903,2618.0,P2,1.0,4,12999.88
8906,2619.0,P15,,4,17277.6
8908,2620.0,P40,,4,2485.64
8910,2621.0,P16,,3,2546.76
8911,2621.0,P5,4.0,2,7500.9
8912,2622.0,P78,,2,9016.22
8913,2622.0,P26,5.0,4,13733.56
8914,2622.0,P63,,4,10841.04
8915,2622.0,P65,2.0,4,13331.12
8916,2623.0,P25,5.0,2,9435.82
8917,2623.0,P69,,1,30723.1
8918,2624.0,P62,4.0,5,24460.6
8919,2624.0,P57,,1,1280.27
8920,2625.0,P16,,3,2546.76
8921,2625.0,P62,,3,14676.36
8922,2626.0,P7,5.0,4,15041.48
8925,2627.0,P50,2.0,1,3034.83
8926,2627.0,P6,5.0,3,8222.97
8927,2627.0,P55,,4,16212.8
8928,2627.0,P22,,5,11967.2
8929,2627.0,P55,4.0,5,20266.0
8930,2627.0,P63,4.0,1,2710.26
8933,2628.0,P16,,2,1697.84
8934,2628.0,P15,2.0,5,21597.0
8935,2629.0,P12,,4,3111.32
8936,2629.0,P32,1.0,4,6152.6
8937,2629.0,P5,,2,7500.9
8938,2629.0,P21,,5,15099.25
8940,2629.0,P20,,3,5956.08
8941,2629.0,P10,,4,7495.12
8942,2630.0,P5,,4,15001.8
8943,2630.0,P32,,2,3076.3
8944,2631.0,P58,,5,14400.25
8945,2631.0,P27,,2,1322.6
8946,2631.0,P36,5.0,3,10879.32
8947,2631.0,P55,1.0,4,16212.8
8948,2631.0,P19,5.0,4,12089.6
8949,2631.0,P27,,4,2645.2
8950,2632.0,P34,,3,347.7
8951,2632.0,P18,,2,6868.72
8952,2632.0,P21,1.0,3,9059.55
8953,2632.0,P64,,5,3581.15
8954,2633.0,P49,,2,9201.24
8956,2634.0,P33,,1,874.97
8957,2634.0,P54,4.0,1,4928.07
8958,2635.0,P4,,2,1568.38
8960,2635.0,P13,,2,5036.46
8961,2635.0,P43,,2,5175.1
8962,2636.0,P76,1.0,3,10173.81
8963,2637.0,P66,,1,4739.56
8965,2638.0,P79,5.0,5,11561.4
8967,2638.0,P18,,1,3434.36
8968,2639.0,P54,,1,4928.07
8969,2639.0,P74,,2,7186.9
8970,2639.0,P33,1.0,2,1749.94
8971,2639.0,P47,,1,4772.15
8972,2639.0,P37,,5,24311.25
8973,2639.0,P74,2.0,4,14373.8
8974,2639.0,P68,5.0,4,10742.4
8975,2640.0,P71,3.0,1,4651.68
8976,2641.0,P26,5.0,1,3433.39
8977,2641.0,P11,,2,9973.8
8978,2642.0,P1,5.0,1,4434.95
8979,2642.0,P10,,3,5621.34
8980,2642.0,P40,,3,1864.23
8981,2642.0,P10,4.0,2,3747.56
8982,2643.0,P17,4.0,4,3535.64
8983,2644.0,P56,,2,2546.64
8984,2644.0,P14,,2,7606.66
8985,2644.0,P49,,4,18402.48
8986,2644.0,P53,,3,5635.83
8987,2645.0,P38,2.0,3,11500.83
8988,2646.0,P41,,5,15819.85
8989,2647.0,P12,,5,3889.15
8990,2648.0,P17,,5,4419.55
8991,2648.0,P55,2.0,1,4053.2
8992,2648.0,P79,,5,11561.4
8993,2648.0,P67,,4,3636.48
8994,2649.0,P7,5.0,2,7520.74
8995,2649.0,P74,,5,17967.25
8996,2649.0,P59,3.0,4,1943.64
8998,2650.0,P24,,5,14054.05
8999,2650.0,P3,,4,3200.28
9000,2650.0,P3,5.0,5,4000.35
9001,2651.0,P62,,4,19568.48
9002,2651.0,P4,5.0,4,3136.76
9003,2651.0,P5,2.0,3,11251.35
9004,2651.0,P67,,5,4545.6
9005,2651.0,P74,2.0,2,7186.9
9006,2652.0,P42,3.0,1,4224.18
9007,2652.0,P42,,4,16896.72
9008,2652.0,P74,,4,14373.8
9009,2652.0,P24,,5,14054.05
9010,2652.0,P14,5.0,5,19016.65
9011,2652.0,P70,,5,24126.9
9012,2652.0,INVALID_P,4.0,1,1961.73
9013,2653.0,P24,3.0,1,2810.81
9014,2653.0,P66,,4,18958.24
9015,2654.0,P37,,3,14586.75
9016,2654.0,P52,4.0,3,1944.45
9017,2654.0,P24,,4,11243.24
9018,2655.0,P58,,3,8640.15
9019,2655.0,P5,,4,15001.8
9020,2655.0,P28,,1,4435.46
9021,2655.0,P55,4.0,1,4053.2
9022,2656.0,P40,,1,621.41
9023,2656.0,P8,,4,8797.32
9024,2656.0,P13,5.0,3,7554.69
9025,2657.0,P26,3.0,4,13733.56
9026,2658.0,P71,,3,13955.04
9027,2658.0,P42,,5,21120.9
9028,2658.0,INVALID_P,,1,2504.11
9029,2658.0,P3,2.0,5,4000.35
9030,2659.0,P26,,5,17166.95
9031,2660.0,P13,5.0,4,10072.92
9032,2660.0,P63,,4,10841.04
9033,2660.0,P14,,3,11409.99
9034,2661.0,P9,2.0,3,8877.93
9035,2661.0,P3,2.0,5,4000.35
9036,2661.0,P34,2.0,5,579.5
9037,2661.0,P47,,5,23860.75
9038,2662.0,P40,3.0,1,621.41
9039,2662.0,P29,5.0,5,18896.5
9040,2662.0,P8,5.0,3,6597.99
9041,2662.0,P21,,2,6039.7
9042,2663.0,P68,,2,5371.2
9044,2663.0,INVALID_P,1.0,4,89471.55
9045,2663.0,P47,5.0,4,19088.6
9046,2663.0,P35,,1,3638.25
9047,2663.0,P64,,2,1432.46
9048,2664.0,P70,2.0,4,19301.52
9049,2664.0,P6,,2,5481.98
9050,2664.0,P4,5.0,2,1568.38
9051,2665.0,P62,,2,9784.24
9052,2665.0,P46,,1,891.59
9053,2666.0,P63,,4,10841.04
9054,2666.0,P58,1.0,4,11520.2
9055,2666.0,P44,,4,4298.64
9056,2666.0,P70,,5,24126.9
9057,2666.0,P80,,4,5258.96
9058,2666.0,P63,,4,10841.04
9059,2667.0,P1,,5,22174.75
9060,2667.0,P8,1.0,3,6597.99
9061,2668.0,P30,4.0,4,15464.52
9062,2669.0,P59,1.0,1,485.91
9063,2670.0,P44,,3,3223.98
9064,2670.0,P21,5.0,1,3019.85
9065,2670.0,P80,,1,1314.74
9066,2670.0,P7,,4,15041.48
9067,2670.0,P68,2.0,1,2685.6
9068,2670.0,P73,,3,10441.05
9069,2670.0,P64,,5,3581.15
9070,2671.0,P11,,2,9973.8
9071,2671.0,P33,5.0,1,874.97
9072,2671.0,P30,1.0,2,7732.26
9073,2671.0,P28,5.0,1,4435.46
9074,2672.0,P49,,4,18402.48
9075,2672.0,P5,,1,3750.45
9076,2672.0,P46,,4,3566.36
9077,2672.0,P68,1.0,1,2685.6
9078,2673.0,P1,,5,22174.75
9079,2673.0,P40,5.0,1,621.41
9081,2674.0,P63,,2,5420.52
9082,2675.0,P26,,3,10300.17
9083,2675.0,INVALID_P,,4,16892.34
9085,2676.0,P66,,1,4739.56
9086,2676.0,P56,,2,2546.64
9087,2677.0,P7,,1,3760.37
9088,2678.0,INVALID_P,,5,22600.11
9089,2678.0,P68,5.0,3,8056.8
9090,2679.0,P60,2.0,4,14745.4
9091,2679.0,P68,1.0,3,8056.8
9092,2679.0,P73,5.0,4,13921.4
9093,2679.0,P11,3.0,1,4986.9
9094,2680.0,P75,,4,8220.24
9095,2680.0,P69,,5,15361.55
9096,2681.0,P27,,1,661.3
9097,2681.0,P78,2.0,3,13524.33
9098,2682.0,P46,,2,1783.18
9099,2682.0,P73,,5,17401.75
9100,2682.0,P19,,2,6044.8
9101,2683.0,P23,1.0,4,5327.72
9102,2683.0,P18,3.0,5,17171.8
9103,2683.0,P56,,3,3819.96
9104,2683.0,P52,,2,1296.3
9105,2684.0,P42,,5,21120.9
9106,2684.0,P76,,3,10173.81
9107,2684.0,P80,,3,3944.22
9109,2684.0,P5,,3,11251.35
9110,2684.0,P22,,1,2393.44
9111,2685.0,P36,,1,3626.44
9112,2685.0,P36,,4,14505.76
9113,2686.0,P44,,3,3223.98
9114,2687.0,P6,,1,2740.99
9115,2687.0,P15,,1,4319.4
9116,2687.0,P56,3.0,2,2546.64
9117,2688.0,P57,4.0,3,3840.81
9118,2688.0,P70,,1,4825.38
9119,2688.0,P57,,3,3840.81
9121,2688.0,P21,5.0,3,9059.55
9122,2689.0,P69,1.0,1,3072.31
9123,2689.0,P41,,2,6327.94
9124,2689.0,P28,1.0,2,8870.92
9125,2689.0,P25,,2,9435.82
9127,2690.0,P15,4.0,4,17277.6
9128,2690.0,P48,,5,23099.65
9130,2691.0,P21,,5,15099.25
9131,2691.0,P21,,5,15099.25
9132,2691.0,P75,,5,10275.3
9134,2692.0,P43,,3,7762.65
9135,2692.0,P35,,2,7276.5
9136,2692.0,P22,3.0,4,9573.76
9137,2692.0,P46,,5,44579.5
9138,2693.0,P49,,4,18402.48
9139,2693.0,P46,,3,26747.7
9140,2694.0,P36,,1,3626.44
9141,2694.0,P63,,1,2710.26
9142,2695.0,P68,,4,10742.4
9143,2695.0,P46,,1,891.59
9144,2695.0,INVALID_P,4.0,3,14754.07
9145,2695.0,P78,5.0,1,4508.11
9146,2696.0,P68,,5,13428.0
9147,2697.0,P21,,3,9059.55
9148,2697.0,P72,,2,7601.6
9149,2698.0,P26,,5,17166.95
9150,2698.0,P46,4.0,3,2674.77
9151,2698.0,P49,,5,23003.1
9152,2698.0,P70,,1,4825.38
9153,2699.0,P26,2.0,5,17166.95
9154,2699.0,P71,,5,23258.4
9155,2699.0,P39,,2,5175.28
9156,2699.0,P50,5.0,1,3034.83
9157,2700.0,P68,,4,10742.4
9158,2700.0,P42,,2,8448.36
9159,2700.0,P32,,3,4614.45
9160,2701.0,P42,4.0,2,8448.36
9161,2701.0,P60,,5,18431.75
9162,2701.0,P72,,3,11402.4
9163,2701.0,P57,4.0,5,6401.35
9164,2701.0,P63,,3,8130.78
9165,2701.0,P68,,1,2685.6
9167,2702.0,P18,1.0,4,13737.44
9168,2702.0,P53,1.0,1,1878.61
9169,2702.0,P32,,3,4614.45
9170,2702.0,P6,,1,2740.99
9171,2702.0,P65,,2,6665.56
9172,2702.0,P46,,2,1783.18
9173,2703.0,P52,,4,2592.6
9174,2703.0,P72,3.0,5,19004.0
9175,2704.0,P77,3.0,4,7719.04
9176,2704.0,P43,,5,12937.75
9178,2704.0,P62,,5,24460.6
9179,2705.0,P71,,1,4651.68
9180,2705.0,P75,,1,2055.06
9181,2705.0,P7,2.0,1,3760.37
9182,2705.0,P1,,3,13304.85
9183,2706.0,P20,,1,1985.36
9184,2706.0,P40,,4,2485.64
9185,2706.0,P10,5.0,1,1873.78
9186,2707.0,P77,,5,9648.8
9187,2707.0,P77,,3,5789.28
9189,2709.0,P77,3.0,4,7719.04
9190,2710.0,P62,3.0,4,19568.48
9191,2711.0,P68,,4,10742.4
9192,2711.0,P78,5.0,2,9016.22
9193,2712.0,P41,,5,15819.85
9194,2713.0,P60,1.0,5,18431.75
9195,2713.0,P11,,5,24934.5
9196,2713.0,P75,1.0,1,20550.6
9197,2713.0,P45,,5,9660.9
9198,2713.0,P40,4.0,4,2485.64
9200,2714.0,P76,,4,13565.08
9202,2714.0,P40,,2,1242.82
9203,2714.0,P11,3.0,2,9973.8
9204,2715.0,P50,,3,9104.49
9205,2715.0,P39,,1,2587.64
9206,2716.0,P54,,4,19712.28
9208,2716.0,P35,,5,18191.25
9209,2716.0,P24,,2,5621.62
9210,2717.0,P26,,3,10300.17
9211,2718.0,P71,,5,23258.4
9212,2718.0,P2,2.0,3,9749.91
9213,2718.0,P33,1.0,2,1749.94
9214,2718.0,P75,,5,10275.3
9216,2718.0,P79,,5,115614.0
9217,2718.0,P7,3.0,5,18801.85
9218,2719.0,P67,,1,909.12
9219,2720.0,P44,5.0,2,2149.32
9220,2720.0,P2,1.0,4,12999.88
9221,2720.0,P10,5.0,4,7495.12
9222,2720.0,P24,1.0,4,11243.24
9223,2721.0,P7,,2,7520.74
9224,2721.0,P12,,2,1555.66
9225,2721.0,P1,,1,4434.95
9226,2722.0,P28,,4,17741.84
9227,2722.0,P3,3.0,5,4000.35
9228,2723.0,P58,,3,8640.15
9229,2724.0,P17,,3,2651.73
9230,2724.0,P36,,3,10879.32
9232,2724.0,P28,,1,4435.46
9233,2724.0,P12,5.0,1,777.83
9234,2725.0,P26,,3,10300.17
9235,2725.0,P26,,5,17166.95
9236,2725.0,P67,1.0,4,3636.48
9237,2725.0,P70,,5,24126.9
9238,2726.0,P74,,3,10780.35
9239,2726.0,P3,,5,4000.35
9240,2726.0,P20,,4,7941.44
9241,2727.0,P72,,3,11402.4
9242,2727.0,P28,,2,8870.92
9243,2727.0,P54,,1,4928.07
9244,2728.0,P29,,1,3779.3
9245,2728.0,P76,,3,10173.81
9246,2728.0,P6,1.0,4,10963.96
9247,2728.0,P77,4.0,1,1929.76
9248,2728.0,P34,,5,579.5
9249,2728.0,P77,5.0,2,3859.52
9250,2729.0,P61,,5,20492.55
9251,2730.0,P32,,2,3076.3
9252,2730.0,P23,,5,6659.65
9253,2730.0,P15,,2,8638.8
9254,2731.0,P7,3.0,5,18801.85
9255,2731.0,P21,,5,15099.25
9256,2731.0,P3,,5,4000.35
9257,2731.0,P2,5.0,3,9749.91
9258,2732.0,P69,,2,6144.62
9259,2732.0,P32,,5,7690.75
9260,2732.0,P63,,3,8130.78
9262,2732.0,P22,,4,9573.76
9263,2732.0,P48,,3,13859.79
9264,2733.0,P8,1.0,1,2199.33
9265,2733.0,P21,,5,15099.25
9266,2733.0,P12,,2,1555.66
9267,2733.0,P46,3.0,4,3566.36
9268,2734.0,P8,3.0,1,2199.33
9269,2734.0,P2,,5,16249.85
9270,2735.0,P31,2.0,1,1766.86
9271,2735.0,P72,,2,7601.6
9272,2735.0,P47,5.0,2,9544.3
9273,2736.0,P19,,5,15112.0
9274,2736.0,P40,2.0,2,1242.82
9275,2736.0,P66,,5,23697.8
9276,2736.0,P50,4.0,2,6069.66
9277,2737.0,P22,4.0,2,4786.88
9278,2738.0,P45,3.0,3,5796.54
9279,2738.0,P54,,3,14784.21
9280,2738.0,P32,,5,7690.75
9281,2738.0,P33,5.0,3,2624.91
9282,2739.0,P67,2.0,5,4545.6
9283,2739.0,P60,1.0,3,11059.05
9284,2739.0,P70,2.0,2,9650.76
9286,2740.0,P62,5.0,1,4892.12
9287,2741.0,P63,,4,10841.04
9288,2741.0,P76,,2,6782.54
9289,2741.0,P5,,1,3750.45
9290,2741.0,P13,,2,50364.6
9291,2741.0,P6,,2,5481.98
9292,2742.0,P33,4.0,2,1749.94
9293,2742.0,P68,3.0,4,10742.4
9294,2742.0,INVALID_P,,3,13495.56
9296,2743.0,P66,,4,18958.24
9297,2743.0,P35,,1,3638.25
9299,2743.0,P40,1.0,5,3107.05
9300,2743.0,P13,4.0,1,2518.23
9301,2743.0,P35,,3,10914.75
9302,2744.0,P16,2.0,4,3395.68
9303,2745.0,P74,,1,3593.45
9304,2746.0,P40,,3,1864.23
9305,2746.0,P65,,2,6665.56
9306,2746.0,P50,,1,3034.83
9308,2747.0,P74,5.0,2,7186.9
9309,2747.0,P10,5.0,3,5621.34
9310,2748.0,P10,2.0,3,5621.34
9311,2748.0,P40,5.0,5,3107.05
9312,2748.0,P30,3.0,1,3866.13
9313,2748.0,P32,,4,6152.6
9316,2749.0,P5,,3,11251.35
9317,2749.0,P62,,4,19568.48
9318,2749.0,P65,,4,13331.12
9319,2749.0,P70,,4,19301.52
9320,2749.0,P58,2.0,5,14400.25
9321,2750.0,P15,,2,8638.8
9322,2750.0,P30,,5,19330.65
9323,2750.0,INVALID_P,,3,13265.4
9324,2750.0,P54,,1,4928.07
9325,2751.0,P2,,2,6499.94
9326,2751.0,P50,,5,15174.15
9327,2751.0,P15,2.0,1,4319.4
9328,2751.0,P18,2.0,1,3434.36
9329,2752.0,P13,,1,2518.23
9330,2752.0,P49,2.0,1,4600.62
9331,2753.0,P29,,1,3779.3
9332,2753.0,P34,2.0,2,231.8
9333,2753.0,P1,3.0,1,4434.95
9334,2753.0,P70,2.0,2,9650.76
9335,2754.0,P71,5.0,5,23258.4
9336,2754.0,P57,5.0,2,2560.54
9337,2754.0,P57,1.0,4,5121.08
9338,2755.0,P29,,5,18896.5
9339,2755.0,P29,5.0,5,18896.5
9340,2755.0,P36,,1,3626.44
9341,2755.0,P60,1.0,2,7372.7
9342,2756.0,P63,,5,13551.3
9343,2756.0,P49,,4,18402.48
9344,2756.0,P75,1.0,4,8220.24
9345,2756.0,P78,3.0,2,9016.22
9346,2757.0,P41,,5,15819.85
9348,2758.0,P43,,5,12937.75
9349,2758.0,P64,,4,2864.92
9350,2758.0,P26,1.0,5,17166.95
9351,2759.0,P31,,4,7067.44
9352,2760.0,P62,,5,24460.6
9354,2760.0,P61,3.0,2,8197.02
9356,2761.0,P7,,3,11281.11
9357,2761.0,P43,2.0,4,10350.2
9359,2761.0,P16,,5,4244.6
9360,2761.0,P71,,4,18606.72
9361,2761.0,P58,,5,14400.25
9362,2761.0,P55,1.0,1,4053.2
9365,2762.0,P37,4.0,2,9724.5
9366,2762.0,P34,,4,463.6
9367,2762.0,P26,,3,10300.17
9368,2762.0,P14,,2,7606.66
9369,2762.0,P14,,2,7606.66
9370,2763.0,P56,,1,1273.32
9371,2763.0,P68,2.0,4,10742.4
9372,2763.0,P59,,3,1457.73
9373,2763.0,P17,2.0,5,4419.55
9374,2764.0,P62,1.0,1,4892.12
9375,2764.0,P17,,3,2651.73
9376,2764.0,P4,,5,3920.95
9377,2765.0,P6,,1,2740.99
9378,2765.0,P66,2.0,5,23697.8
9379,2766.0,INVALID_P,,3,4430.84
9380,2767.0,P27,,2,1322.6
9381,2768.0,P46,,4,3566.36
9382,2768.0,P14,,1,3803.33
9383,2768.0,P63,4.0,5,13551.3
9384,2768.0,P15,,1,4319.4
9385,2769.0,P46,2.0,3,2674.77
9386,2769.0,P35,,2,7276.5
9387,2769.0,P61,,4,16394.04
9388,2769.0,P55,,1,4053.2
9389,2770.0,P32,4.0,2,3076.3
9390,2770.0,P48,,2,9239.86
9391,2770.0,P12,,1,777.83
9392,2771.0,P18,,3,10303.08
9393,2771.0,P30,4.0,3,11598.39
9394,2771.0,P60,3.0,5,18431.75
9395,2771.0,P25,,5,23589.55
9396,2771.0,P71,,2,9303.36
9397,2771.0,P11,,4,19947.6
9398,2771.0,P44,,4,4298.64
9399,2772.0,P68,1.0,4,10742.4
9400,2772.0,P56,,4,5093.28
9401,2772.0,P5,1.0,3,11251.35
9402,2772.0,P34,5.0,2,231.8
9403,2773.0,P52,,2,1296.3
9405,2773.0,P44,,3,3223.98
9406,2773.0,P66,,5,23697.8
9407,2774.0,P25,,4,18871.64
9408,2774.0,P24,,1,2810.81
9409,2774.0,P24,,4,11243.24
9411,2775.0,P35,,3,10914.75
9412,2775.0,P33,,1,874.97
9413,2776.0,P45,,1,1932.18
9414,2777.0,P74,4.0,5,17967.25
9416,2777.0,P68,,4,10742.4
9418,2778.0,P22,,3,7180.32
9419,2778.0,P6,,3,8222.97
9420,2778.0,P61,,1,4098.51
9421,2778.0,P28,,3,13306.38
9422,2778.0,P22,,1,2393.44
9423,2778.0,P63,,5,13551.3
9424,2779.0,P27,1.0,1,661.3
9425,2779.0,P13,,1,2518.23
9426,2779.0,P13,3.0,4,10072.92
9427,2779.0,P13,,1,2518.23
9428,2779.0,P70,,5,24126.9
9429,2779.0,P78,1.0,3,13524.33
9430,2779.0,P26,,3,10300.17
9431,2779.0,P46,3.0,3,2674.77
9432,2780.0,P46,,1,891.59
9433,2780.0,P26,,1,3433.39
9434,2780.0,P63,1.0,2,5420.52
9435,2780.0,P71,,1,4651.68
9438,2782.0,P21,,2,6039.7
9439,2783.0,P12,,3,2333.49
9441,2783.0,P71,5.0,1,4651.68
9442,2783.0,P66,,3,14218.68
9443,2784.0,P42,,1,4224.18
9444,2784.0,INVALID_P,,5,9534.69
9445,2784.0,P48,5.0,3,13859.79
9446,2784.0,P68,,3,8056.8
9447,2784.0,P66,,5,23697.8
9448,2785.0,P77,,5,9648.8
9449,2786.0,P8,,3,6597.99
9450,2786.0,INVALID_P,,5,8588.74
9451,2786.0,P43,5.0,5,12937.75
9452,2786.0,P48,1.0,3,13859.79
9453,2787.0,P25,,2,9435.82
9454,2787.0,P72,,5,19004.0
9455,2787.0,P48,1.0,5,23099.65
9456,2787.0,P35,,1,3638.25
9457,2788.0,P60,1.0,1,3686.35
9459,2788.0,P16,4.0,4,3395.68
9460,2788.0,P55,3.0,1,4053.2
9461,2788.0,P29,,4,15117.2
9462,2788.0,P50,,5,15174.15
9463,2788.0,P56,,4,5093.28
9464,2788.0,P5,,1,3750.45
9465,2789.0,P3,4.0,4,3200.28
9466,2789.0,P20,,3,5956.08
9467,2790.0,INVALID_P,5.0,4,15150.54
9468,2790.0,P10,1.0,3,5621.34
9469,2790.0,P45,3.0,2,3864.36
9470,2790.0,P30,4.0,5,19330.65
9472,2791.0,P66,5.0,3,14218.68
9473,2791.0,P76,,2,6782.54
9474,2791.0,P27,4.0,4,2645.2
9475,2791.0,P47,,3,14316.45
9476,2791.0,P70,,5,24126.9
9477,2792.0,P47,2.0,3,14316.45
9478,2792.0,P28,4.0,3,13306.38
9480,2793.0,P4,,4,3136.76
9481,2793.0,P5,,3,11251.35
9482,2793.0,P20,,2,3970.72
9483,2793.0,P78,,3,13524.33
9484,2793.0,P63,4.0,2,5420.52
9485,2793.0,P24,,1,2810.81
9486,2793.0,P22,,5,11967.2
9487,2794.0,P66,,3,14218.68
9488,2795.0,P76,,2,6782.54
9489,2795.0,P43,3.0,4,10350.2
9490,2795.0,P5,,5,18752.25
9491,2795.0,P43,1.0,2,5175.1
9492,2796.0,P46,,4,3566.36
9493,2797.0,P72,,5,19004.0
9494,2797.0,P25,,2,9435.82
9495,2797.0,P23,1.0,2,2663.86
9496,2797.0,P56,5.0,3,3819.96
9497,2797.0,P47,,4,19088.6
9498,2797.0,P42,2.0,5,21120.9
9499,2798.0,P41,,4,12655.88
9500,2798.0,P41,,1,3163.97
9501,2798.0,P26,,1,3433.39
9502,2799.0,P30,1.0,4,15464.52
9503,2800.0,P25,1.0,1,4717.91
9504,2801.0,P9,5.0,3,8877.93
9505,2801.0,P40,,3,1864.23
9506,2801.0,P25,,5,23589.55
9507,2802.0,P51,2.0,5,12470.85
9508,2802.0,P66,4.0,4,18958.24
9509,2802.0,P77,1.0,1,1929.76
9510,2803.0,P74,,1,3593.45
9511,2804.0,P1,,4,17739.8
9512,2804.0,P7,,1,3760.37
9513,2804.0,P76,4.0,2,6782.54
9514,2804.0,P10,,1,1873.78
9515,2805.0,P76,1.0,3,10173.81
9516,2806.0,P67,,2,1818.24
9517,2806.0,P24,,3,8432.43
9518,2806.0,P77,3.0,3,5789.28
9520,2807.0,P29,1.0,5,18896.5
9521,2807.0,P33,,3,2624.91
9522,2807.0,P41,,5,15819.85
9523,2808.0,P45,5.0,4,7728.72
9524,2808.0,P28,,2,8870.92
9525,2808.0,P11,,3,14960.7
9526,2808.0,P60,2.0,5,18431.75
9527,2809.0,P26,,1,3433.39
9528,2809.0,P27,,2,1322.6
9529,2809.0,P58,,1,2880.05
9530,2810.0,P5,,3,11251.35
9531,2810.0,P55,,5,20266.0
9533,2811.0,P36,,3,10879.32
9535,2811.0,P57,,2,2560.54
9536,2811.0,P4,,2,1568.38
9537,2811.0,P64,,1,716.23
9538,2812.0,P38,,3,11500.83
